SID,ISO_TIME,LAT,LON,USA_WIND,USA_PRES,future_pressure_6h,future_wind_6h,future_lat_6h,future_lon_6h,pressure_trend,wind_trend
2017340N09089,2017-12-08 06:00:00,15.8,86.6,40.0,993.0,989.0,45.0,17.0,86.3,0.0,0.0
2017340N09089,2017-12-08 09:00:00,16.5,86.5,43.0,991.0,994.0,43.0,17.6,86.3,-2.0,3.0
2017340N09089,2017-12-08 12:00:00,17.0,86.3,45.0,989.0,999.0,40.0,18.1,86.4,-2.0,2.0
2017340N09089,2017-12-08 15:00:00,17.6,86.3,43.0,994.0,998.0,38.0,18.4,86.4,5.0,-2.0
2017340N09089,2017-12-08 18:00:00,18.1,86.4,40.0,999.0,996.0,35.0,18.7,86.5,5.0,-3.0
2017340N09089,2017-12-08 21:00:00,18.4,86.4,38.0,998.0,998.0,33.0,18.8,86.7,-1.0,-2.0
2017340N09089,2017-12-09 00:00:00,18.7,86.5,35.0,996.0,1000.0,30.0,19.0,86.9,-2.0,-3.0
2017340N09089,2017-12-09 03:00:00,18.8,86.7,33.0,998.0,1000.0,30.0,19.1,87.1,2.0,-2.0
2017340N09089,2017-12-09 06:00:00,19.0,86.9,30.0,1000.0,1000.0,30.0,19.3,87.3,2.0,-3.0
2017340N09089,2017-12-09 09:00:00,19.1,87.1,30.0,1000.0,1005.0,28.0,19.5,87.4,0.0,0.0
2017340N09089,2017-12-09 12:00:00,19.3,87.3,30.0,1000.0,1009.0,25.0,19.8,87.6,0.0,0.0
2017340N09089,2017-12-09 15:00:00,19.5,87.4,28.0,1005.0,1009.0,25.0,20.1,87.8,5.0,-2.0
2017340N09089,2017-12-09 18:00:00,19.8,87.6,25.0,1009.0,1009.0,25.0,20.4,88.1,4.0,-3.0
2017340N09089,2017-12-09 21:00:00,20.1,87.8,25.0,1009.0,1008.0,23.0,20.7,88.4,0.0,0.0
2017340N09089,2017-12-10 00:00:00,20.4,88.1,25.0,1009.0,1007.0,20.0,21.1,88.7,0.0,0.0
2018136N11054,2018-05-15 18:00:00,11.3,53.7,20.0,1007.0,1004.0,25.0,12.0,52.7,0.0,0.0
2018136N11054,2018-05-15 21:00:00,11.6,53.2,23.0,1006.0,1004.0,25.0,12.4,52.2,-1.0,3.0
2018136N11054,2018-05-16 00:00:00,12.0,52.7,25.0,1004.0,1004.0,25.0,12.7,51.6,-2.0,2.0
2018136N11054,2018-05-16 03:00:00,12.4,52.2,25.0,1004.0,1005.0,28.0,12.9,51.1,0.0,0.0
2018136N11054,2018-05-16 06:00:00,12.7,51.6,25.0,1004.0,1005.0,30.0,13.1,50.5,0.0,0.0
2018136N11054,2018-05-16 09:00:00,12.9,51.1,28.0,1005.0,1004.0,33.0,13.2,50.0,1.0,3.0
2018136N11054,2018-05-16 12:00:00,13.1,50.5,30.0,1005.0,1002.0,35.0,13.2,49.7,0.0,2.0
2018136N11054,2018-05-16 15:00:00,13.2,50.0,33.0,1004.0,1002.0,38.0,13.2,49.4,-1.0,3.0
2018136N11054,2018-05-16 18:00:00,13.2,49.7,35.0,1002.0,1002.0,40.0,13.2,49.2,-2.0,2.0
2018136N11054,2018-05-16 21:00:00,13.2,49.4,38.0,1002.0,996.0,43.0,13.2,48.9,0.0,3.0
2018136N11054,2018-05-17 00:00:00,13.2,49.2,40.0,1002.0,989.0,45.0,13.1,48.7,0.0,2.0
2018136N11054,2018-05-17 03:00:00,13.2,48.9,43.0,996.0,987.0,48.0,13.1,48.4,-6.0,3.0
2018136N11054,2018-05-17 06:00:00,13.1,48.7,45.0,989.0,985.0,50.0,13.0,48.1,-7.0,2.0
2018136N11054,2018-05-17 09:00:00,13.1,48.4,48.0,987.0,985.0,50.0,12.9,47.7,-2.0,3.0
2018136N11054,2018-05-17 12:00:00,13.0,48.1,50.0,985.0,985.0,50.0,12.6,47.3,-2.0,2.0
2018136N11054,2018-05-17 15:00:00,12.9,47.7,50.0,985.0,985.0,50.0,12.4,46.9,0.0,0.0
2018136N11054,2018-05-17 18:00:00,12.6,47.3,50.0,985.0,985.0,50.0,12.2,46.5,0.0,0.0
2018136N11054,2018-05-17 21:00:00,12.4,46.9,50.0,985.0,984.0,53.0,12.0,46.2,0.0,0.0
2018136N11054,2018-05-18 00:00:00,12.2,46.5,50.0,985.0,982.0,55.0,11.9,46.0,0.0,0.0
2018136N11054,2018-05-18 03:00:00,12.0,46.2,53.0,984.0,980.0,58.0,11.7,45.6,-1.0,3.0
2018136N11054,2018-05-18 06:00:00,11.9,46.0,55.0,982.0,978.0,60.0,11.5,45.5,-2.0,2.0
2018136N11054,2018-05-18 09:00:00,11.7,45.6,58.0,980.0,976.0,63.0,11.4,45.3,-2.0,3.0
2018136N11054,2018-05-18 12:00:00,11.5,45.5,60.0,978.0,974.0,65.0,11.3,45.1,-2.0,2.0
2018136N11054,2018-05-18 15:00:00,11.4,45.3,63.0,976.0,976.0,63.0,11.1,45.0,-2.0,3.0
2018136N11054,2018-05-18 18:00:00,11.3,45.1,65.0,974.0,978.0,60.0,11.0,44.8,-2.0,2.0
2018136N11054,2018-05-18 21:00:00,11.1,45.0,63.0,976.0,980.0,58.0,10.8,44.5,2.0,-2.0
2018136N11054,2018-05-19 00:00:00,11.0,44.8,60.0,978.0,982.0,55.0,10.7,44.2,2.0,-3.0
2018136N11054,2018-05-19 03:00:00,10.8,44.5,58.0,980.0,989.0,53.0,10.5,44.0,2.0,-2.0
2018136N11054,2018-05-19 06:00:00,10.7,44.2,55.0,982.0,995.0,50.0,10.4,43.8,2.0,-3.0
2018136N11054,2018-05-19 09:00:00,10.5,44.0,53.0,989.0,992.0,48.0,10.2,43.6,7.0,-2.0
2018136N11054,2018-05-19 12:00:00,10.4,43.8,50.0,995.0,989.0,45.0,10.1,43.4,6.0,-3.0
2018136N11054,2018-05-19 15:00:00,10.2,43.6,48.0,992.0,991.0,43.0,10.0,43.1,-3.0,-2.0
2018136N11054,2018-05-19 18:00:00,10.1,43.4,45.0,989.0,993.0,40.0,10.0,42.9,-3.0,-3.0
2018136N11054,2018-05-19 21:00:00,10.0,43.1,43.0,991.0,997.0,35.0,9.9,43.0,2.0,-2.0
2018136N11054,2018-05-20 00:00:00,10.0,42.9,40.0,993.0,1000.0,30.0,9.8,43.8,2.0,-3.0
2018136N11054,2018-05-20 03:00:00,9.9,43.0,35.0,997.0,1004.0,25.0,8.4,57.5,4.0,-5.0
2018136N11054,2018-05-20 06:00:00,9.8,43.8,30.0,1000.0,1004.0,25.0,8.4,58.2,3.0,-5.0
2018136N11054,2018-05-21 06:00:00,8.4,57.5,25.0,1004.0,1004.0,25.0,8.4,58.4,4.0,-5.0
2018136N11054,2018-05-21 09:00:00,8.4,58.2,25.0,1004.0,1004.0,28.0,8.5,58.2,0.0,0.0
2018136N11054,2018-05-21 12:00:00,8.4,58.4,25.0,1004.0,1003.0,30.0,8.7,57.9,0.0,0.0
2018136N11054,2018-05-21 15:00:00,8.5,58.2,28.0,1004.0,1001.0,33.0,8.9,57.7,0.0,3.0
2018136N11054,2018-05-21 18:00:00,8.7,57.9,30.0,1003.0,999.0,35.0,9.1,57.5,-1.0,2.0
2018136N11054,2018-05-21 21:00:00,8.9,57.7,33.0,1001.0,1000.0,35.0,9.3,57.3,-2.0,3.0
2018136N11054,2018-05-22 00:00:00,9.1,57.5,35.0,999.0,1000.0,35.0,9.6,57.1,-2.0,2.0
2018136N11054,2018-05-22 03:00:00,9.3,57.3,35.0,1000.0,997.0,38.0,9.9,56.9,1.0,0.0
2018136N11054,2018-05-22 06:00:00,9.6,57.1,35.0,1000.0,993.0,40.0,10.2,56.8,0.0,0.0
2018136N11054,2018-05-22 09:00:00,9.9,56.9,38.0,997.0,989.0,45.0,10.5,56.6,-3.0,3.0
2018136N11054,2018-05-22 12:00:00,10.2,56.8,40.0,993.0,985.0,50.0,10.7,56.4,-4.0,2.0
2018136N11054,2018-05-22 15:00:00,10.5,56.6,45.0,989.0,987.0,53.0,10.8,56.2,-4.0,5.0
2018136N11054,2018-05-22 18:00:00,10.7,56.4,50.0,985.0,989.0,55.0,11.0,56.1,-4.0,5.0
2018136N11054,2018-05-22 21:00:00,10.8,56.2,53.0,987.0,988.0,58.0,11.2,56.0,2.0,3.0
2018136N11054,2018-05-23 00:00:00,11.0,56.1,55.0,989.0,986.0,60.0,11.4,56.1,2.0,2.0
2018136N11054,2018-05-23 03:00:00,11.2,56.0,58.0,988.0,980.0,63.0,11.7,56.0,-1.0,3.0
2018136N11054,2018-05-23 06:00:00,11.4,56.1,60.0,986.0,974.0,65.0,12.0,56.0,-2.0,2.0
2018136N11054,2018-05-23 09:00:00,11.7,56.0,63.0,980.0,975.0,70.0,12.3,55.9,-6.0,3.0
2018136N11054,2018-05-23 12:00:00,12.0,56.0,65.0,974.0,976.0,75.0,12.5,55.8,-6.0,2.0
2018136N11054,2018-05-23 15:00:00,12.3,55.9,70.0,975.0,970.0,78.0,12.8,55.7,1.0,5.0
2018136N11054,2018-05-23 18:00:00,12.5,55.8,75.0,976.0,963.0,80.0,13.0,55.7,1.0,5.0
2018136N11054,2018-05-23 21:00:00,12.8,55.7,78.0,970.0,967.0,80.0,13.3,55.5,-6.0,3.0
2018136N11054,2018-05-24 00:00:00,13.0,55.7,80.0,963.0,971.0,80.0,13.7,55.5,-7.0,2.0
2018136N11054,2018-05-24 03:00:00,13.3,55.5,80.0,967.0,967.0,80.0,14.0,55.4,4.0,0.0
2018136N11054,2018-05-24 06:00:00,13.7,55.5,80.0,971.0,963.0,80.0,14.3,55.3,4.0,0.0
2018136N11054,2018-05-24 09:00:00,14.0,55.4,80.0,967.0,963.0,80.0,14.6,55.2,-4.0,0.0
2018136N11054,2018-05-24 12:00:00,14.3,55.3,80.0,963.0,963.0,80.0,14.9,54.9,-4.0,0.0
2018136N11054,2018-05-24 15:00:00,14.6,55.2,80.0,963.0,964.0,83.0,15.1,54.7,0.0,0.0
2018136N11054,2018-05-24 18:00:00,14.9,54.9,80.0,963.0,964.0,85.0,15.2,54.6,0.0,0.0
2018136N11054,2018-05-24 21:00:00,15.1,54.7,83.0,964.0,962.0,88.0,15.4,54.6,1.0,3.0
2018136N11054,2018-05-25 00:00:00,15.2,54.6,85.0,964.0,960.0,90.0,15.8,54.5,0.0,2.0
2018136N11054,2018-05-25 03:00:00,15.4,54.6,88.0,962.0,954.0,95.0,16.1,54.4,-2.0,3.0
2018136N11054,2018-05-25 06:00:00,15.8,54.5,90.0,960.0,948.0,100.0,16.3,54.3,-2.0,2.0
2018136N11054,2018-05-25 09:00:00,16.1,54.4,95.0,954.0,951.0,100.0,16.5,54.1,-6.0,5.0
2018136N11054,2018-05-25 12:00:00,16.3,54.3,100.0,948.0,953.0,100.0,16.7,53.9,-6.0,5.0
2018136N11054,2018-05-25 15:00:00,16.5,54.1,100.0,951.0,958.0,93.0,17.0,53.6,3.0,0.0
2018136N11054,2018-05-25 18:00:00,16.7,53.9,100.0,953.0,963.0,85.0,17.2,53.5,2.0,0.0
2018136N11054,2018-05-25 21:00:00,17.0,53.6,93.0,958.0,967.0,78.0,17.5,53.4,5.0,-7.0
2018136N11054,2018-05-26 00:00:00,17.2,53.5,85.0,963.0,970.0,70.0,17.8,53.3,5.0,-8.0
2018136N11054,2018-05-26 03:00:00,17.5,53.4,78.0,967.0,976.0,63.0,18.2,53.2,4.0,-7.0
2018136N11054,2018-05-26 06:00:00,17.8,53.3,70.0,970.0,982.0,55.0,18.5,53.1,3.0,-8.0
2018136N11054,2018-05-26 09:00:00,18.2,53.2,63.0,976.0,986.0,50.0,18.6,52.9,6.0,-7.0
2018136N11054,2018-05-26 12:00:00,18.5,53.1,55.0,982.0,989.0,45.0,18.8,52.7,6.0,-8.0
2018136N11054,2018-05-26 15:00:00,18.6,52.9,50.0,986.0,993.0,40.0,18.9,52.6,4.0,-5.0
2018136N11054,2018-05-26 18:00:00,18.8,52.7,45.0,989.0,996.0,35.0,19.0,52.4,3.0,-5.0
2018136N11054,2018-05-26 21:00:00,18.9,52.6,40.0,993.0,998.0,33.0,19.0,52.1,4.0,-5.0
2018136N11054,2018-05-27 00:00:00,19.0,52.4,35.0,996.0,1000.0,30.0,19.0,52.0,3.0,-5.0
2018148N17090,2018-05-28 00:00:00,16.5,90.2,20.0,1007.0,1004.0,25.0,16.9,90.6,0.0,0.0
2018148N17090,2018-05-28 03:00:00,16.7,90.4,23.0,1006.0,1004.0,25.0,17.1,90.8,-1.0,3.0
2018148N17090,2018-05-28 06:00:00,16.9,90.6,25.0,1004.0,1004.0,25.0,17.3,91.0,-2.0,2.0
2018148N17090,2018-05-28 09:00:00,17.1,90.8,25.0,1004.0,1002.0,28.0,17.5,91.2,0.0,0.0
2018148N17090,2018-05-28 12:00:00,17.3,91.0,25.0,1004.0,1000.0,30.0,17.8,91.5,0.0,0.0
2018148N17090,2018-05-28 15:00:00,17.5,91.2,28.0,1002.0,998.0,33.0,18.0,91.7,-2.0,3.0
2018148N17090,2018-05-28 18:00:00,17.8,91.5,30.0,1000.0,996.0,35.0,18.3,92.0,-2.0,2.0
2018148N17090,2018-05-28 21:00:00,18.0,91.7,33.0,998.0,995.0,38.0,18.5,92.3,-2.0,3.0
2018148N17090,2018-05-29 00:00:00,18.3,92.0,35.0,996.0,993.0,40.0,18.7,92.5,-2.0,2.0
2018148N17090,2018-05-29 03:00:00,18.5,92.3,38.0,995.0,991.0,43.0,19.0,92.9,-1.0,3.0
2018148N17090,2018-05-29 06:00:00,18.7,92.5,40.0,993.0,989.0,45.0,19.4,93.3,-2.0,2.0
2018148N17090,2018-05-29 09:00:00,19.0,92.9,43.0,991.0,993.0,40.0,19.7,93.6,-2.0,3.0
2018148N17090,2018-05-29 12:00:00,19.4,93.3,45.0,989.0,996.0,35.0,20.0,94.0,-2.0,2.0
2018148N17090,2018-05-29 15:00:00,19.7,93.6,40.0,993.0,998.0,33.0,20.6,94.7,4.0,-5.0
2018148N17090,2018-05-29 18:00:00,20.0,94.0,35.0,996.0,1000.0,30.0,21.3,95.4,3.0,-5.0
2018263N17089,2018-09-19 18:00:00,17.2,88.3,30.0,1000.0,998.0,30.0,17.2,87.4,0.0,0.0
2018263N17089,2018-09-19 21:00:00,17.2,87.8,30.0,999.0,998.0,30.0,17.3,87.1,-1.0,0.0
2018263N17089,2018-09-20 00:00:00,17.2,87.4,30.0,998.0,997.0,30.0,17.6,87.0,-1.0,0.0
2018263N17089,2018-09-20 03:00:00,17.3,87.1,30.0,998.0,996.0,33.0,17.9,86.6,0.0,0.0
2018263N17089,2018-09-20 06:00:00,17.6,87.0,30.0,997.0,995.0,35.0,18.3,86.1,-1.0,0.0
2018263N17089,2018-09-20 09:00:00,17.9,86.6,33.0,996.0,997.0,35.0,18.6,85.8,-1.0,3.0
2018263N17089,2018-09-20 12:00:00,18.3,86.1,35.0,995.0,999.0,35.0,19.1,85.2,-1.0,2.0
2018263N17089,2018-09-20 15:00:00,18.6,85.8,35.0,997.0,998.0,35.0,19.4,84.4,2.0,0.0
2018263N17089,2018-09-20 18:00:00,19.1,85.2,35.0,999.0,996.0,35.0,19.8,83.6,2.0,0.0
2018263N17089,2018-09-20 21:00:00,19.4,84.4,35.0,998.0,998.0,33.0,20.1,82.5,-1.0,0.0
2018263N17089,2018-09-21 00:00:00,19.8,83.6,35.0,996.0,1000.0,30.0,20.5,81.5,-2.0,0.0
2018263N17089,2018-09-21 03:00:00,20.1,82.5,33.0,998.0,1002.0,28.0,20.9,80.7,2.0,-2.0
2018263N17089,2018-09-21 06:00:00,20.5,81.5,30.0,1000.0,1004.0,25.0,21.2,80.1,2.0,-3.0
2018279N11069,2018-10-05 18:00:00,11.2,68.9,20.0,1004.0,1007.0,20.0,11.0,67.9,0.0,0.0
2018279N11069,2018-10-05 21:00:00,11.1,68.4,20.0,1006.0,1007.0,23.0,11.0,67.5,2.0,0.0
2018279N11069,2018-10-06 00:00:00,11.0,67.9,20.0,1007.0,1006.0,25.0,11.0,67.1,1.0,0.0
2018279N11069,2018-10-06 03:00:00,11.0,67.5,23.0,1007.0,1005.0,25.0,11.0,66.9,0.0,3.0
2018279N11069,2018-10-06 06:00:00,11.0,67.1,25.0,1006.0,1004.0,25.0,11.1,66.8,-1.0,2.0
2018279N11069,2018-10-06 09:00:00,11.0,66.9,25.0,1005.0,1004.0,25.0,11.2,66.6,-1.0,0.0
2018279N11069,2018-10-06 12:00:00,11.1,66.8,25.0,1004.0,1004.0,25.0,11.4,66.4,-1.0,0.0
2018279N11069,2018-10-06 15:00:00,11.2,66.6,25.0,1004.0,1004.0,25.0,11.4,66.2,0.0,0.0
2018279N11069,2018-10-06 18:00:00,11.4,66.4,25.0,1004.0,1003.0,25.0,11.5,66.0,0.0,0.0
2018279N11069,2018-10-06 21:00:00,11.4,66.2,25.0,1004.0,1004.0,25.0,11.7,65.7,0.0,0.0
2018279N11069,2018-10-07 00:00:00,11.5,66.0,25.0,1003.0,1004.0,25.0,11.8,65.3,-1.0,0.0
2018279N11069,2018-10-07 03:00:00,11.7,65.7,25.0,1004.0,1002.0,28.0,11.8,64.8,1.0,0.0
2018279N11069,2018-10-07 06:00:00,11.8,65.3,25.0,1004.0,1000.0,30.0,12.0,64.3,0.0,0.0
2018279N11069,2018-10-07 09:00:00,11.8,64.8,28.0,1002.0,998.0,33.0,12.0,63.9,-2.0,3.0
2018279N11069,2018-10-07 12:00:00,12.0,64.3,30.0,1000.0,996.0,35.0,12.0,63.5,-2.0,2.0
2018279N11069,2018-10-07 15:00:00,12.0,63.9,33.0,998.0,995.0,38.0,12.0,63.0,-2.0,3.0
2018279N11069,2018-10-07 18:00:00,12.0,63.5,35.0,996.0,993.0,40.0,12.1,62.5,-2.0,2.0
2018279N11069,2018-10-07 21:00:00,12.0,63.0,38.0,995.0,991.0,43.0,12.1,62.1,-1.0,3.0
2018279N11069,2018-10-08 00:00:00,12.1,62.5,40.0,993.0,989.0,45.0,12.2,61.9,-2.0,2.0
2018279N11069,2018-10-08 03:00:00,12.1,62.1,43.0,991.0,987.0,48.0,12.3,61.6,-2.0,3.0
2018279N11069,2018-10-08 06:00:00,12.2,61.9,45.0,989.0,985.0,50.0,12.4,61.3,-2.0,2.0
2018279N11069,2018-10-08 09:00:00,12.3,61.6,48.0,987.0,984.0,53.0,12.5,61.1,-2.0,3.0
2018279N11069,2018-10-08 12:00:00,12.4,61.3,50.0,985.0,982.0,55.0,12.6,60.9,-2.0,2.0
2018279N11069,2018-10-08 15:00:00,12.5,61.1,53.0,984.0,982.0,55.0,12.7,60.6,-1.0,3.0
2018279N11069,2018-10-08 18:00:00,12.6,60.9,55.0,982.0,982.0,55.0,12.8,60.5,-2.0,2.0
2018279N11069,2018-10-08 21:00:00,12.7,60.6,55.0,982.0,980.0,58.0,12.9,60.4,0.0,0.0
2018279N11069,2018-10-09 00:00:00,12.8,60.5,55.0,982.0,978.0,60.0,13.0,60.4,0.0,0.0
2018279N11069,2018-10-09 03:00:00,12.9,60.4,58.0,980.0,978.0,60.0,13.1,60.3,-2.0,3.0
2018279N11069,2018-10-09 06:00:00,13.0,60.4,60.0,978.0,978.0,60.0,13.2,60.1,-2.0,2.0
2018279N11069,2018-10-09 09:00:00,13.1,60.3,60.0,978.0,976.0,63.0,13.4,59.8,0.0,0.0
2018279N11069,2018-10-09 12:00:00,13.2,60.1,60.0,978.0,974.0,65.0,13.6,59.6,0.0,0.0
2018279N11069,2018-10-09 15:00:00,13.4,59.8,63.0,976.0,972.0,68.0,13.7,59.3,-2.0,3.0
2018279N11069,2018-10-09 18:00:00,13.6,59.6,65.0,974.0,970.0,70.0,14.0,59.2,-2.0,2.0
2018279N11069,2018-10-09 21:00:00,13.7,59.3,68.0,972.0,969.0,73.0,14.1,59.1,-2.0,3.0
2018279N11069,2018-10-10 00:00:00,14.0,59.2,70.0,970.0,967.0,75.0,14.2,59.0,-2.0,2.0
2018279N11069,2018-10-10 03:00:00,14.1,59.1,73.0,969.0,968.0,80.0,14.4,58.7,-1.0,3.0
2018279N11069,2018-10-10 06:00:00,14.2,59.0,75.0,967.0,969.0,85.0,14.4,58.6,-2.0,2.0
2018279N11069,2018-10-10 09:00:00,14.4,58.7,80.0,968.0,964.0,85.0,14.5,58.5,1.0,5.0
2018279N11069,2018-10-10 12:00:00,14.4,58.6,85.0,969.0,959.0,85.0,14.5,58.4,1.0,5.0
2018279N11069,2018-10-10 15:00:00,14.5,58.5,85.0,964.0,967.0,80.0,14.5,58.4,-5.0,0.0
2018279N11069,2018-10-10 18:00:00,14.5,58.4,85.0,959.0,975.0,75.0,14.6,58.2,-5.0,0.0
2018279N11069,2018-10-10 21:00:00,14.5,58.4,80.0,967.0,979.0,73.0,14.4,58.0,8.0,-5.0
2018279N11069,2018-10-11 00:00:00,14.6,58.2,75.0,975.0,982.0,70.0,14.5,57.9,8.0,-5.0
2018279N11069,2018-10-11 03:00:00,14.4,58.0,73.0,979.0,980.0,65.0,14.5,57.9,4.0,-2.0
2018279N11069,2018-10-11 06:00:00,14.5,57.9,70.0,982.0,978.0,60.0,14.5,57.8,3.0,-3.0
2018279N11069,2018-10-11 09:00:00,14.5,57.9,65.0,980.0,982.0,55.0,14.5,57.8,-2.0,-5.0
2018279N11069,2018-10-11 12:00:00,14.5,57.8,60.0,978.0,985.0,50.0,14.6,57.7,-2.0,-5.0
2018279N11069,2018-10-11 15:00:00,14.5,57.8,55.0,982.0,987.0,48.0,14.7,57.7,4.0,-5.0
2018279N11069,2018-10-11 18:00:00,14.6,57.7,50.0,985.0,989.0,45.0,14.7,57.6,3.0,-5.0
2018279N11069,2018-10-11 21:00:00,14.7,57.7,48.0,987.0,991.0,43.0,14.6,57.5,2.0,-2.0
2018279N11069,2018-10-12 00:00:00,14.7,57.6,45.0,989.0,993.0,40.0,14.7,57.4,2.0,-3.0
2018279N11069,2018-10-12 03:00:00,14.6,57.5,43.0,991.0,993.0,40.0,14.6,57.2,2.0,-2.0
2018279N11069,2018-10-12 06:00:00,14.7,57.4,40.0,993.0,993.0,40.0,14.7,57.0,2.0,-3.0
2018279N11069,2018-10-12 09:00:00,14.6,57.2,40.0,993.0,993.0,40.0,14.7,56.8,0.0,0.0
2018279N11069,2018-10-12 12:00:00,14.7,57.0,40.0,993.0,993.0,40.0,14.8,56.5,0.0,0.0
2018279N11069,2018-10-12 15:00:00,14.7,56.8,40.0,993.0,993.0,40.0,14.8,56.2,0.0,0.0
2018279N11069,2018-10-12 18:00:00,14.8,56.5,40.0,993.0,993.0,40.0,14.8,55.9,0.0,0.0
2018279N11069,2018-10-12 21:00:00,14.8,56.2,40.0,993.0,993.0,40.0,14.8,55.6,0.0,0.0
2018279N11069,2018-10-13 00:00:00,14.8,55.9,40.0,993.0,993.0,40.0,14.9,55.3,0.0,0.0
2018279N11069,2018-10-13 03:00:00,14.8,55.6,40.0,993.0,993.0,40.0,14.9,54.9,0.0,0.0
2018279N11069,2018-10-13 06:00:00,14.9,55.3,40.0,993.0,993.0,40.0,14.9,54.5,0.0,0.0
2018279N11069,2018-10-13 09:00:00,14.9,54.9,40.0,993.0,993.0,40.0,14.9,54.1,0.0,0.0
2018279N11069,2018-10-13 12:00:00,14.9,54.5,40.0,993.0,993.0,40.0,15.1,53.7,0.0,0.0
2018279N11069,2018-10-13 15:00:00,14.9,54.1,40.0,993.0,998.0,38.0,15.2,53.3,0.0,0.0
2018279N11069,2018-10-13 18:00:00,15.1,53.7,40.0,993.0,1002.0,35.0,15.4,52.8,0.0,0.0
2018279N11069,2018-10-13 21:00:00,15.2,53.3,38.0,998.0,999.0,35.0,15.6,52.5,5.0,-2.0
2018279N11069,2018-10-14 00:00:00,15.4,52.8,35.0,1002.0,996.0,35.0,15.9,52.2,4.0,-3.0
2018279N11069,2018-10-14 03:00:00,15.6,52.5,35.0,999.0,998.0,33.0,15.9,51.8,-3.0,0.0
2018279N11069,2018-10-14 06:00:00,15.9,52.2,35.0,996.0,1000.0,30.0,16.0,51.4,-3.0,0.0
2018279N11069,2018-10-14 09:00:00,15.9,51.8,33.0,998.0,1002.0,28.0,16.1,51.1,2.0,-2.0
2018279N11069,2018-10-14 12:00:00,16.0,51.4,30.0,1000.0,1004.0,25.0,16.3,50.8,2.0,-3.0
2018281N14088,2018-10-08 00:00:00,14.2,88.4,20.0,1007.0,1005.0,25.0,14.1,88.3,0.0,0.0
2018281N14088,2018-10-08 03:00:00,14.1,88.4,23.0,1006.0,1004.0,28.0,14.2,88.1,-1.0,3.0
2018281N14088,2018-10-08 06:00:00,14.1,88.3,25.0,1005.0,1002.0,30.0,14.3,87.9,-1.0,2.0
2018281N14088,2018-10-08 09:00:00,14.2,88.1,28.0,1004.0,1001.0,30.0,14.4,87.7,-1.0,3.0
2018281N14088,2018-10-08 12:00:00,14.3,87.9,30.0,1002.0,1000.0,30.0,14.5,87.5,-2.0,2.0
2018281N14088,2018-10-08 15:00:00,14.4,87.7,30.0,1001.0,998.0,33.0,14.6,87.3,-1.0,0.0
2018281N14088,2018-10-08 18:00:00,14.5,87.5,30.0,1000.0,996.0,35.0,14.7,87.1,-1.0,0.0
2018281N14088,2018-10-08 21:00:00,14.6,87.3,33.0,998.0,995.0,38.0,14.7,86.9,-2.0,3.0
2018281N14088,2018-10-09 00:00:00,14.7,87.1,35.0,996.0,993.0,40.0,14.8,86.8,-2.0,2.0
2018281N14088,2018-10-09 03:00:00,14.7,86.9,38.0,995.0,995.0,43.0,14.9,86.7,-1.0,3.0
2018281N14088,2018-10-09 06:00:00,14.8,86.8,40.0,993.0,997.0,45.0,15.1,86.6,-2.0,2.0
2018281N14088,2018-10-09 09:00:00,14.9,86.7,43.0,995.0,991.0,48.0,15.3,86.5,2.0,3.0
2018281N14088,2018-10-09 12:00:00,15.1,86.6,45.0,997.0,985.0,50.0,15.6,86.3,2.0,2.0
2018281N14088,2018-10-09 15:00:00,15.3,86.5,48.0,991.0,980.0,58.0,15.8,86.1,-6.0,3.0
2018281N14088,2018-10-09 18:00:00,15.6,86.3,50.0,985.0,974.0,65.0,16.1,86.0,-6.0,2.0
2018281N14088,2018-10-09 21:00:00,15.8,86.1,58.0,980.0,975.0,70.0,16.5,85.9,-5.0,8.0
2018281N14088,2018-10-10 00:00:00,16.1,86.0,65.0,974.0,976.0,75.0,17.0,85.6,-6.0,7.0
2018281N14088,2018-10-10 03:00:00,16.5,85.9,70.0,975.0,966.0,83.0,17.3,85.4,1.0,5.0
2018281N14088,2018-10-10 06:00:00,17.0,85.6,75.0,976.0,956.0,90.0,17.6,85.3,1.0,5.0
2018281N14088,2018-10-10 09:00:00,17.3,85.4,83.0,966.0,950.0,98.0,17.8,85.1,-10.0,8.0
2018281N14088,2018-10-10 12:00:00,17.6,85.3,90.0,956.0,944.0,105.0,18.3,85.0,-10.0,7.0
2018281N14088,2018-10-10 15:00:00,17.8,85.1,98.0,950.0,946.0,103.0,18.6,84.6,-6.0,8.0
2018281N14088,2018-10-10 18:00:00,18.3,85.0,105.0,944.0,948.0,100.0,18.8,84.4,-6.0,7.0
2018281N14088,2018-10-10 21:00:00,18.6,84.6,103.0,946.0,956.0,90.0,18.9,84.1,2.0,-2.0
2018281N14088,2018-10-11 00:00:00,18.8,84.4,100.0,948.0,963.0,80.0,19.2,83.9,2.0,-3.0
2018281N14088,2018-10-11 03:00:00,18.9,84.1,90.0,956.0,969.0,73.0,19.4,83.8,8.0,-10.0
2018281N14088,2018-10-11 06:00:00,19.2,83.9,80.0,963.0,974.0,65.0,19.7,83.8,7.0,-10.0
2018281N14088,2018-10-11 09:00:00,19.4,83.8,73.0,969.0,978.0,60.0,19.9,83.9,6.0,-7.0
2018281N14088,2018-10-11 12:00:00,19.7,83.8,65.0,974.0,982.0,55.0,20.1,84.2,5.0,-8.0
